Gene ID/title,logFC,adj.P.Val,"LEC control, rep1","LEC control, rep2","LEC control, rep3","LEC control, rep4","LEC control, rep5","LEC control, rep6","LEC KSHV 72h, rep1","LEC KSHV 72h, rep2","LEC KSHV 72h, rep3","LEC KSHV 72h, rep4","LEC KSHV 72h, rep5","LEC KSHV 72h, rep6"
101928916///4837,-1.0939,8.7942e-9,11.371,11.398,11.379,11.086,11.124,11.313,10.293,10.354,10.234,9.9588,10.117,10.151
84418,0.80029,9.1661e-9,8.2281,8.2315,8.3126,8.3637,8.3155,8.0476,9.0879,9.1226,9.0479,8.9596,9.0227,9.0600
55196,0.92805,9.4183e-9,7.7773,7.6825,7.8575,7.7179,7.6479,7.5388,8.6006,8.5484,8.7736,8.6411,8.4765,8.7500
84888,0.98617,9.4197e-9,7.5523,7.3274,7.4438,7.7497,7.5320,7.6739,8.5259,8.3812,8.6117,8.5943,8.5581,8.5252
2539,-0.82963,1.0395e-8,10.265,10.298,10.210,10.449,10.268,10.052,9.3722,9.3940,9.4555,9.4338,9.4901,9.4183
2717,0.84357,1.0461e-8,9.0012,8.8208,8.8311,8.9771,8.9924,8.7554,9.8092,9.6676,9.6180,9.7131,9.8571,9.7743
255877,0.65187,1.0463e-8,8.0774,8.2568,8.0797,8.1397,8.1977,8.0872,8.8430,8.7986,8.8273,8.7552,8.7816,8.7439
59338,0.90266,1.0734e-8,9.8956,9.9848,9.8873,9.8459,9.8056,9.5925,10.746,10.693,10.859,10.624,10.727,10.779
7041,-0.58364,1.0990e-8,10.835,10.833,10.898,10.837,10.832,10.929,10.248,10.277,10.307,10.265,10.339,10.224
4267,0.58603,1.1000e-8,12.527,12.516,12.551,12.524,12.500,12.571,13.169,13.166,13.119,13.021,13.100,13.129
2040,0.78128,1.2443e-8,8.1949,8.2794,8.2388,8.0372,8.1028,8.0542,9.0036,8.8455,8.8737,8.9007,9.0380,8.9334
2108,-0.64074,1.3197e-8,10.770,10.697,10.707,10.752,10.765,10.558,10.081,10.116,10.051,10.050,10.050,10.054
3033,-0.64404,1.3228e-8,8.4092,8.2950,8.3227,8.4048,8.2497,8.2317,7.7184,7.6761,7.7103,7.6080,7.6676,7.6685
63875,0.64217,1.3505e-8,9.9786,9.9752,9.8806,9.9849,9.8903,9.9249,10.611,10.694,10.519,10.500,10.605,10.559
274,-0.62840,1.3735e-8,8.7410,8.7679,8.7085,8.6754,8.6622,8.7593,8.0745,7.9869,8.0516,8.1113,8.1670,8.1528
6626,-0.61853,1.4334e-8,10.339,10.404,10.277,10.279,10.216,10.280,9.6654,9.6908,9.6206,9.6492,9.7225,9.7348
23075,0.78396,1.5197e-8,8.2820,8.2474,8.3121,8.4162,8.2254,8.1773,8.9903,9.0014,9.2447,9.0083,9.0082,9.1115
50640,0.74854,1.5686e-8,8.5419,8.3040,8.4415,8.4571,8.3975,8.5204,9.2061,9.0544,9.1518,9.2337,9.3045,9.2031
3945,-0.66332,1.5952e-8,12.505,12.530,12.541,12.515,12.507,12.358,11.849,11.788,11.723,11.834,11.916,11.865
64129,-0.86562,1.6813e-8,10.114,10.024,10.185,10.250,10.131,10.024,9.2642,9.1444,9.0689,9.3925,9.3543,9.3100
1903,-1.0035,1.7166e-8,8.7827,8.6945,8.6928,8.8195,8.8431,9.0464,7.8336,7.6101,7.9861,7.8469,7.6874,7.8937
991,-1.4188,1.7930e-8,10.012,9.9617,9.9496,10.224,10.247,10.289,8.8001,8.3727,8.4097,8.8642,8.9571,8.7656
10424,-0.88270,1.8171e-8,9.1723,9.0545,8.9634,8.9761,8.9549,9.1458,8.2582,8.0652,8.3185,8.1905,8.1707,7.9676
26031,1.0964,1.8643e-8,7.8806,7.5348,7.6194,7.8869,7.5799,7.5693,8.6763,8.7323,9.0201,8.7331,8.6343,8.8533
22899,0.64896,1.9314e-8,7.7030,7.7022,7.7053,7.6617,7.5594,7.5779,8.1768,8.3222,8.3469,8.3486,8.2784,8.3305
3148,-0.70570,1.9557e-8,8.4669,8.4885,8.5943,8.4587,8.5669,8.5833,7.8530,7.7019,7.7178,7.8976,7.9288,7.8252
203259,0.73027,2.0296e-8,8.1221,8.3521,8.4366,8.3693,8.3645,8.3414,9.0061,9.0433,9.1325,9.1204,9.0250,9.0404
415116,0.93452,2.0454e-8,10.609,10.296,10.622,10.395,10.261,10.344,11.231,11.299,11.376,11.374,11.412,11.443
81555,-0.66308,2.2036e-8,9.9989,9.9320,10.010,9.9950,10.025,9.7979,9.3353,9.2425,9.3140,9.2225,9.3121,9.3548
84656///23157,-0.68718,2.2156e-8,9.1452,9.1069,9.0882,8.9480,9.0117,9.0137,8.4868,8.3740,8.3367,8.2901,8.2806,8.4224
94,0.63442,2.2934e-8,9.5130,9.4892,9.5275,9.5229,9.3707,9.5907,10.083,10.124,10.224,10.137,10.078,10.175
1535,0.65423,2.4458e-8,8.5257,8.5876,8.5479,8.5287,8.6113,8.5156,9.0813,9.3040,9.1493,9.1503,9.2682,9.2888
283991,0.89237,2.4716e-8,8.9073,8.8929,8.9976,8.8818,8.7390,8.5439,9.7276,9.7699,9.7485,9.6337,9.7104,9.7266
8322,0.94940,2.5628e-8,8.0895,7.9911,8.0102,7.6940,7.9746,8.1237,8.9973,8.9999,8.9840,8.8063,8.7866,9.0054
10810,-1.4175,2.5781e-8,9.7862,9.9085,9.8495,9.3911,9.6239,9.5741,8.4699,8.4081,8.4485,8.0093,7.9601,8.3325
64123,0.70318,2.6949e-8,11.318,11.258,11.229,11.400,11.370,11.466,12.024,12.037,12.193,11.995,11.999,12.011
2697,0.65425,2.7947e-8,12.442,12.285,12.347,12.308,12.224,12.210,12.910,12.975,13.050,12.891,12.954,12.960
54985,-0.80535,3.0253e-8,8.8534,8.8327,8.7653,8.6450,8.6240,8.9052,8.0180,8.1127,7.9637,7.8537,7.8805,7.9650
7086,-0.58881,3.0433e-8,9.8336,9.7493,9.8675,9.9399,9.8235,9.8244,9.1557,9.2414,9.2749,9.2792,9.2998,9.2543
51267,1.0591,3.0777e-8,9.1987,8.7963,9.0819,8.9067,8.9002,8.6335,9.8584,9.9822,10.030,10.048,10.046,9.9075
7122,1.0685,3.2043e-8,9.9277,9.7289,9.7374,9.5609,9.6624,9.3319,10.868,10.644,10.781,10.659,10.653,10.754
5209,0.89576,3.4306e-8,8.9336,8.9552,9.1668,9.0569,9.1551,8.8397,9.9680,9.7192,9.9768,10.027,9.9686,9.8225
8578,0.69022,3.4701e-8,8.0573,8.1002,8.0585,8.1826,8.1871,8.1115,8.7095,8.6735,8.9382,8.8356,8.8880,8.7938
55353,1.3505,3.5615e-8,8.9272,8.7199,8.6478,8.3907,8.4750,8.2308,10.111,10.023,9.9448,9.6950,9.7918,9.9296
84830,-1.4390,3.6132e-8,8.7207,8.5237,8.8023,9.0575,9.0090,8.8079,7.4477,7.0634,7.1523,7.5485,7.7228,7.3524
23645,0.73234,3.7390e-8,7.5120,7.7508,7.5567,7.6071,7.5763,7.7762,8.5003,8.3685,8.3351,8.2899,8.3126,8.3667
54541,-0.85419,3.7431e-8,10.773,10.915,10.879,10.621,10.670,11.019,9.9783,10.029,9.9301,9.8415,9.9742,9.9995
6793,0.67278,3.7535e-8,7.8500,7.6897,7.8904,7.7437,7.7092,7.7930,8.5032,8.3813,8.5630,8.3857,8.3780,8.5014
8900,-1.1576,3.7974e-8,9.5132,9.5388,9.5010,9.7622,9.6537,9.3836,8.5828,8.1383,8.1990,8.6410,8.5063,8.3395
22915,-2.0471,3.7984e-8,11.781,11.773,11.761,11.474,11.383,11.453,9.7126,9.8542,10.107,9.0943,9.0426,9.5316
8273,0.55734,3.8098e-8,8.4351,8.5075,8.3605,8.4872,8.4053,8.4753,9.0250,9.0723,8.9739,8.9350,8.9992,9.0095
1514,0.83747,3.9537e-8,10.074,10.120,10.029,10.210,10.260,10.146,11.039,10.777,10.844,11.086,11.127,10.991
9055,-0.98812,3.9544e-8,10.577,10.668,10.689,10.839,10.724,10.907,9.7810,9.4803,9.6282,9.8879,9.9101,9.7870
220988,-0.57730,4.0565e-8,9.1245,9.0122,9.0999,9.0866,9.0489,9.1497,8.5006,8.3960,8.5815,8.4926,8.5430,8.5443
91272,-0.58010,4.2334e-8,9.7993,9.7395,9.7936,9.7222,9.7343,9.6431,9.0635,9.2481,9.1767,9.1824,9.1464,9.1345
133,1.5628,4.2779e-8,9.4397,9.4364,9.4064,8.7667,8.7430,8.9663,10.552,10.733,10.697,10.622,10.778,10.753
1033,-1.1410,4.3368e-8,9.1354,8.9811,8.9841,9.2337,9.2444,9.3586,8.0286,7.7402,7.8375,8.1252,8.2540,8.1058
9375,0.57620,4.3946e-8,10.797,10.708,10.738,10.698,10.802,10.784,11.347,11.306,11.444,11.260,11.267,11.361
54751,-0.82090,4.4617e-8,9.8975,9.8752,9.8953,9.9404,9.8335,9.7490,8.9781,9.1326,9.2529,8.9163,8.8718,9.1139
134265,0.70290,4.6040e-8,8.5487,8.5637,8.4070,8.4734,8.5259,8.4085,9.1131,9.2249,9.3417,9.0871,9.1013,9.2765
6611,-0.91386,4.6707e-8,10.981,10.831,10.812,11.050,10.960,10.955,9.9051,9.7678,10.103,10.169,10.180,9.9803
10124,-1.4441,4.6997e-8,9.9344,10.005,9.9312,9.3551,9.3504,9.4405,8.2042,8.2247,8.2005,8.1613,8.2139,8.3470
51429,0.78815,4.8264e-8,8.7231,8.5722,8.7748,8.7258,8.5646,8.4515,9.3717,9.3931,9.6003,9.4133,9.3849,9.3776
3091,0.61400,4.8450e-8,11.526,11.304,11.430,11.390,11.385,11.436,11.986,11.934,12.128,12.010,12.044,12.053
3149,-0.60157,4.8450e-8,9.3381,9.2768,9.4204,9.2913,9.3356,9.3079,8.8228,8.7619,8.7248,8.6390,8.6280,8.7841
1073,-0.56979,4.8450e-8,9.9276,9.9449,9.8943,10.050,9.9598,9.9013,9.4090,9.3862,9.4520,9.2803,9.3381,9.3933
7378,1.0026,5.0425e-8,8.4306,8.2186,8.3220,8.4725,8.3006,8.4192,9.3466,9.2369,9.0767,9.5046,9.6083,9.4058
8666,-0.59614,5.2403e-8,10.861,10.969,10.935,10.902,10.865,10.828,10.343,10.375,10.200,10.206,10.361,10.298
4493,-1.5950,5.3518e-8,11.812,12.053,11.968,12.140,12.074,12.025,10.671,9.9770,9.9805,10.690,10.689,10.495
23191,0.66125,5.6110e-8,10.691,10.680,10.805,10.573,10.612,10.496,11.376,11.306,11.326,11.243,11.267,11.306
7056,0.96928,5.7535e-8,8.0814,7.8381,8.1616,8.2735,8.1886,8.3750,9.2101,9.0342,9.0048,9.1480,9.2386,9.0982
5362,0.75921,5.7535e-8,8.9836,8.8578,9.1033,9.1039,8.9819,9.1524,9.8131,9.7498,9.9701,9.7262,9.6883,9.7907
2739,-0.59806,5.8726e-8,11.404,11.478,11.451,11.401,11.349,11.242,10.854,10.800,10.756,10.722,10.786,10.818
10938,-0.54036,5.8830e-8,8.4678,8.5269,8.5024,8.5367,8.4701,8.5575,8.0582,7.9528,8.0198,7.9859,7.8882,7.9144
140609,-0.83827,6.0576e-8,10.273,10.158,10.338,10.238,10.341,10.294,9.3601,9.2247,9.4099,9.6213,9.6208,9.3760
9749,0.80417,6.0628e-8,8.3401,8.2290,8.2949,8.2889,8.2357,8.4870,9.1686,9.1281,9.3337,8.9956,8.9716,9.1030
83940,-0.77467,6.0766e-8,8.7581,8.5839,8.5579,8.6208,8.5918,8.3977,7.9146,7.9427,7.7473,7.6894,7.8153,7.7530
4192,-0.94122,6.2237e-8,8.7833,9.0443,8.8788,8.8834,8.6967,8.7221,7.9558,8.1519,7.8311,7.8922,7.6899,7.8405
4258,0.68347,6.3881e-8,10.432,10.461,10.285,10.389,10.255,10.326,11.136,11.116,10.993,10.878,11.087,11.037
9695,0.73694,6.5170e-8,8.0797,8.2109,8.1211,8.1322,8.0635,7.8703,8.8007,8.6989,8.8901,8.8946,8.7335,8.8816
6774,0.48498,7.0708e-8,8.3472,8.4264,8.3586,8.4270,8.4062,8.4357,8.9164,8.8981,8.9123,8.8913,8.8274,8.8654
127281,0.86373,7.0738e-8,9.5879,9.5279,9.7095,9.6495,9.6493,9.3132,10.466,10.492,10.614,10.326,10.307,10.415
30008,-0.81006,7.2382e-8,9.6802,9.7094,9.6546,9.4284,9.3578,9.3840,8.7093,8.7283,8.7834,8.6867,8.6872,8.7591
3566,1.0359,7.3364e-8,8.6446,8.7677,8.8296,8.6178,8.5459,8.4462,9.6511,9.8145,9.9362,9.5067,9.4556,9.7034
231,-0.60674,7.4538e-8,12.386,12.185,12.464,12.365,12.353,12.327,11.717,11.786,11.770,11.657,11.741,11.770
56925,1.2941,7.4538e-8,10.191,10.027,9.9275,9.5963,9.5812,9.7859,11.277,11.227,11.345,10.931,10.940,11.153
4668,0.61821,7.5088e-8,8.4026,8.2293,8.2850,8.3858,8.3312,8.4199,8.9878,8.8938,8.8369,9.0363,8.9944,9.0138
25907,2.3971,7.5387e-8,8.7271,8.4257,8.6544,9.0312,8.9106,8.9053,11.148,10.466,10.647,11.709,11.768,11.299
9380,-0.54457,7.6663e-8,10.058,10.097,10.084,9.9881,9.9608,9.9947,9.5129,9.4776,9.4240,9.4196,9.5133,9.5679
136647,-0.61053,7.9118e-8,9.9662,9.8495,9.9792,9.8652,9.7607,9.9238,9.3551,9.3204,9.1855,9.2280,9.3335,9.2588
4357,-0.61613,8.1506e-8,9.5189,9.4422,9.4890,9.3972,9.3102,9.3290,8.7479,8.8712,8.8199,8.7085,8.7682,8.8741
64965,-0.59032,8.2393e-8,8.7111,8.6098,8.6172,8.7429,8.5760,8.5316,7.9677,8.0142,7.9888,8.1039,8.0775,8.0946
79145,0.99975,8.3041e-8,8.2957,8.2843,8.0693,8.0648,7.9493,7.7519,9.2112,9.0352,9.0485,8.9522,9.0647,9.1020
115201,0.65557,8.3615e-8,8.2754,8.3525,8.2368,8.3833,8.3461,8.3508,8.9690,8.7983,8.9461,9.0801,9.1020,8.9827
9787,-0.83012,8.6482e-8,9.3239,9.5331,9.3541,9.4904,9.5837,9.5828,8.7218,8.4406,8.5169,8.7658,8.7011,8.7410
10413,-0.73394,8.8333e-8,8.8257,8.6857,8.7599,8.7869,8.6681,9.0413,8.1180,7.9867,7.9922,8.0997,8.1196,8.0479
4651,0.84198,9.1058e-8,7.5689,7.4521,7.6263,7.6141,7.4615,7.6002,8.4673,8.4468,8.6462,8.2614,8.1860,8.3674
100996735///100996732///654342///645166,-0.61890,9.1813e-8,10.717,10.553,10.646,10.607,10.664,10.769,10.020,9.9895,9.9216,10.071,10.150,10.091
900,-0.93453,9.1862e-8,11.837,11.739,11.726,11.788,11.696,11.420,10.805,10.827,11.003,10.606,10.625,10.732
90417,-0.74837,9.2555e-8,9.1782,9.2079,9.2828,9.3230,9.3425,9.4997,8.6669,8.4792,8.4026,8.6535,8.5834,8.5582
10541,-0.51223,9.2835e-8,11.918,12.003,11.962,11.930,11.925,11.867,11.422,11.374,11.372,11.418,11.520,11.424
26819///26818///26817///26816///23521,-0.51329,9.5051e-8,13.130,13.178,13.208,13.214,13.108,13.094,12.653,12.691,12.654,12.560,12.611,12.683
161176///79686,1.0265,9.5051e-8,8.7310,8.6713,8.8689,8.3599,8.3842,8.4864,9.7974,9.6171,9.6512,9.4587,9.5705,9.5656
100820829,-1.1716,9.6041e-8,9.2866,9.3852,9.2991,8.9049,8.8394,9.0641,8.1208,8.0201,8.1324,7.7929,7.8133,7.8705
26503,0.54458,1.0109e-7,8.2959,8.1679,8.1925,8.1729,8.1415,8.0477,8.6836,8.7407,8.6987,8.7477,8.6792,8.7362
1843,0.76796,1.0137e-7,8.3762,8.5635,8.4620,8.5394,8.5514,8.6933,9.2482,9.2252,9.1618,9.4213,9.4731,9.2639
9891,1.2379,1.0389e-7,9.6261,9.6589,9.6848,9.3359,9.3277,9.0410,10.724,10.861,10.802,10.513,10.512,10.690
25842,-0.64199,1.1054e-7,9.2646,9.2511,9.3166,9.1729,9.1275,9.0465,8.6226,8.5866,8.6300,8.4500,8.5002,8.5377
9236,1.1476,1.1314e-7,7.4629,7.3076,7.4848,7.7908,7.5061,7.9370,8.7121,8.6042,8.9968,8.6645,8.7059,8.6910
6319,-0.71618,1.1516e-7,9.1698,9.0755,9.0926,9.2450,9.2746,9.4218,8.4277,8.4342,8.6014,8.4891,8.4658,8.5641
808///805///801,0.54840,1.1523e-7,9.9307,9.8654,9.9443,10.112,10.033,9.9777,10.505,10.498,10.571,10.525,10.528,10.526
79680///54584,-0.54316,1.1723e-7,8.3494,8.2638,8.2977,8.2225,8.2592,8.1950,7.7298,7.7788,7.6877,7.6658,7.6442,7.8224
135228,0.73576,1.1977e-7,8.1486,7.9935,8.2364,8.2739,8.2864,8.2054,8.9576,8.9745,9.0884,8.8170,8.7895,8.9319
8459,0.67994,1.2377e-7,8.9209,8.6584,8.8906,8.7508,8.7196,8.6099,9.4500,9.3322,9.4483,9.4389,9.4482,9.5121
3455,0.56281,1.2535e-7,7.9104,7.7372,7.9268,7.8066,7.6903,7.8084,8.3868,8.3511,8.3854,8.3926,8.3348,8.4059
8774,0.57221,1.2596e-7,7.6527,7.5728,7.7574,7.6852,7.6890,7.6335,8.3061,8.1309,8.3049,8.2160,8.1613,8.3048
56180,0.52979,1.3567e-7,7.8129,7.7286,7.6076,7.7743,7.7647,7.6776,8.2964,8.2284,8.2623,8.2137,8.2285,8.3153
5519,0.55881,1.3660e-7,7.6528,7.6000,7.6670,7.7738,7.7149,7.7560,8.3064,8.1927,8.2810,8.1723,8.2137,8.3513
309,-0.52362,1.3782e-7,8.3389,8.5148,8.4162,8.4075,8.3188,8.3742,7.8292,7.8221,7.8522,7.8824,7.9091,7.9338
10072,0.46241,1.3782e-7,8.9154,8.9274,8.8978,8.9367,8.9306,8.8550,9.3726,9.4167,9.3157,9.3372,9.3669,9.4283
51596,-0.49932,1.3866e-7,10.881,11.003,10.943,11.022,10.947,10.945,10.486,10.538,10.439,10.382,10.439,10.462
6387,2.2980,1.3943e-7,7.3312,6.8668,6.8151,7.6117,7.4801,7.3136,9.5686,8.8664,9.1050,10.137,9.9644,9.5644
7257,0.77311,1.4218e-7,8.3130,8.0889,8.3039,8.4612,8.2476,8.1709,8.8516,9.0118,9.0370,9.0834,9.1912,9.0492
56114///56113///56112///56111///56110///56109///56108///56107///56106///56105///56104///56103///56102///56101///56100///56099///56098///56097///26025///9708///8641///5098,0.71766,1.4564e-7,9.7861,9.7710,9.9080,9.8186,9.7168,9.5411,10.435,10.587,10.544,10.385,10.370,10.526
6925,0.86155,1.4587e-7,10.154,10.169,10.130,9.9860,9.9803,9.7754,10.939,10.978,11.070,10.753,10.758,10.867
7033,-0.82120,1.4587e-7,9.3994,9.5246,9.4298,9.5321,9.4989,9.5746,8.7548,8.5070,8.4274,8.7297,8.8929,8.7204
16,-0.53792,1.4605e-7,10.029,9.9752,10.159,9.9814,10.044,9.9708,9.5502,9.4362,9.4135,9.5366,9.5097,9.4857
51371,0.91353,1.4605e-7,9.4365,9.2854,9.2238,9.5460,9.3893,9.3087,10.302,10.047,10.165,10.432,10.524,10.200
10497,0.65456,1.4837e-7,8.6334,8.6473,8.7227,8.7450,8.5465,8.7901,9.4119,9.3548,9.4495,9.2154,9.2163,9.3644
10112,-1.0510,1.5300e-7,9.2458,9.1169,9.3633,9.5011,9.5610,9.6040,8.5221,8.0443,8.3054,8.4335,8.4071,8.3739
975,0.69443,1.6639e-7,12.467,12.397,12.482,12.547,12.346,12.164,13.006,13.107,13.190,13.071,13.105,13.089
55129,0.51688,1.6643e-7,9.0845,9.1251,9.1197,9.1417,9.0571,9.2442,9.6820,9.6006,9.6691,9.7209,9.6191,9.5820
51303,-0.63501,1.6643e-7,8.4483,8.3597,8.3517,8.2701,8.2852,8.1188,7.7077,7.5555,7.6466,7.6956,7.7333,7.6850
55829,0.50917,1.7228e-7,10.062,9.9570,10.038,10.144,10.125,10.099,10.614,10.562,10.513,10.581,10.640,10.572
471,-0.66424,1.7380e-7,9.6580,9.5609,9.6612,9.7133,9.6628,9.4792,8.9309,8.7993,8.8753,9.0805,9.0468,9.0171
8877,0.63752,1.7627e-7,9.8338,9.7089,9.7888,9.9701,9.8181,9.8404,10.356,10.359,10.469,10.459,10.607,10.536
51253,-0.56752,1.7627e-7,9.8718,9.7503,9.6996,9.8080,9.7271,9.6738,9.2168,9.0926,9.1608,9.1227,9.2447,9.2879
9592,0.53803,1.7735e-7,10.866,10.838,10.891,10.937,10.924,11.002,11.443,11.470,11.332,11.443,11.562,11.438
64926,-0.48616,1.7735e-7,8.9696,9.0156,9.0701,8.8947,8.9574,9.0059,8.4557,8.5326,8.5500,8.4566,8.4940,8.5075
8692,0.66409,1.7742e-7,11.558,11.479,11.583,11.441,11.289,11.534,12.110,12.161,12.278,12.060,12.052,12.210
79652,0.73195,1.7813e-7,8.8977,8.8297,8.8682,8.6094,8.7665,8.5798,9.5398,9.4982,9.5923,9.3637,9.4042,9.5447
27044,-0.51359,1.8371e-7,10.412,10.468,10.595,10.519,10.405,10.534,9.9760,9.9725,9.9036,9.9779,10.001,10.020
64359,-1.4578,1.8371e-7,9.9206,9.1541,9.8572,9.1410,9.1825,9.2980,7.9314,8.0319,7.9184,7.8712,7.9858,8.0681
9647,0.57939,1.8475e-7,8.4980,8.3466,8.5186,8.5162,8.5380,8.5600,9.0300,8.9669,9.1151,9.1260,9.0315,9.1842
23400,0.82873,1.9780e-7,8.0415,7.9739,8.0114,7.6240,7.7857,7.7168,8.6694,8.5993,8.7680,8.8149,8.6220,8.6523
29085,-0.47763,2.0587e-7,9.4706,9.5153,9.4523,9.5376,9.4828,9.4666,9.0732,9.0386,8.9314,8.9335,9.0286,9.0542
692091///29997,-0.80641,2.1394e-7,11.194,11.231,11.233,11.056,11.011,10.825,10.366,10.408,10.282,10.126,10.249,10.282
81631,0.48860,2.1552e-7,10.332,10.313,10.251,10.290,10.272,10.199,10.733,10.742,10.880,10.714,10.767,10.752
5827,-0.76114,2.1552e-7,8.7099,8.6275,8.5836,8.4350,8.3757,8.2643,7.8058,7.6913,7.7583,7.7208,7.7008,7.7522
124359,0.49169,2.1894e-7,8.5291,8.4934,8.5445,8.5208,8.6517,8.6235,9.0546,8.9787,9.0576,9.1008,9.0244,9.0971
5175,0.72822,2.1935e-7,10.423,10.404,10.535,10.351,10.318,10.298,11.147,11.223,11.278,10.934,10.962,11.156
966,0.43924,2.1935e-7,11.803,11.779,11.846,11.864,11.901,11.840,12.284,12.281,12.320,12.252,12.279,12.253
6136,-0.50474,2.2202e-7,13.226,13.090,13.096,13.092,13.062,13.066,12.601,12.634,12.502,12.571,12.666,12.628
646576,-1.2630,2.2221e-7,9.4616,9.2337,9.3294,8.9506,8.8392,8.7281,7.6796,7.9328,7.9889,7.6602,7.8094,7.8939
10409,-0.57947,2.2262e-7,9.1406,9.4435,9.3651,9.3308,9.3551,9.3749,8.7901,8.8186,8.7772,8.6984,8.6987,8.7502
4734,-0.50410,2.2262e-7,8.9139,9.0223,9.0091,9.0004,8.9320,8.9869,8.5328,8.4575,8.5702,8.3854,8.4082,8.4857
51203,-0.94014,2.2386e-7,9.5873,9.5272,9.5577,9.8543,9.7774,9.6146,8.6332,8.4564,8.6114,8.9600,8.8966,8.7200
191,-0.53285,2.3267e-7,9.9975,9.9884,10.022,10.012,9.8689,9.8575,9.4209,9.4027,9.3537,9.4829,9.5130,9.3762
586,-0.52445,2.3779e-7,9.7915,9.8290,9.7804,9.7247,9.7818,9.9472,9.3136,9.1851,9.3102,9.3098,9.2553,9.3340
57085,0.66846,2.5136e-7,7.7365,7.6790,7.4486,7.5257,7.5453,7.7159,8.3256,8.3736,8.2570,8.1178,8.2723,8.3154
201627,0.60341,2.6430e-7,8.9461,8.8361,8.8992,8.8082,8.6431,8.8248,9.5099,9.3782,9.5025,9.3269,9.4233,9.4372
79971,0.50640,2.6866e-7,9.4889,9.3912,9.5077,9.4989,9.4689,9.2975,10.008,9.9369,9.9321,9.9181,9.9499,9.9466
4131,-0.72318,2.7844e-7,9.5614,9.7150,9.7492,9.7364,9.6277,10.034,9.0109,8.9762,9.0370,9.0816,8.9794,8.9996
10487,0.66796,2.8207e-7,11.954,11.945,11.919,11.972,11.964,11.613,12.528,12.479,12.584,12.627,12.599,12.558
90332,0.66861,2.8633e-7,8.0668,8.3124,8.1805,8.0474,8.1071,8.3005,8.8663,8.9546,8.8796,8.7069,8.7392,8.8799
7764,0.82411,2.8822e-7,8.2165,8.0101,8.2382,8.4172,8.2885,8.2097,8.9327,8.8189,9.2105,9.1280,9.1642,9.0707
51386,-0.48747,2.9700e-7,12.656,12.649,12.692,12.593,12.630,12.498,12.137,12.124,12.213,12.085,12.136,12.097
8985,0.51541,3.0069e-7,10.530,10.390,10.561,10.487,10.465,10.420,10.930,11.012,11.101,10.919,10.964,11.018
10927,-0.56938,3.0595e-7,9.1351,9.0688,8.9798,9.1387,8.9874,9.2452,8.5106,8.4649,8.5535,8.4831,8.5091,8.6175
967,0.41808,3.1467e-7,12.540,12.603,12.611,12.574,12.572,12.575,13.028,13.009,12.988,12.948,13.044,12.967
101340250///100124541///728239///81557,-1.2609,3.1835e-7,8.8943,8.8584,8.9493,8.4518,8.4123,8.4696,7.5420,7.5526,7.5781,7.1045,7.1596,7.5332
3726,1.0905,3.2159e-7,8.4820,8.6161,8.6411,8.5815,8.0137,8.1017,9.5672,9.4417,9.5008,9.4102,9.5026,9.5567
92181,-0.52334,3.2159e-7,8.8363,8.6999,8.8189,8.8369,8.8172,8.6972,8.2522,8.2870,8.3695,8.1554,8.2844,8.2179
3838,-0.73616,3.3742e-7,11.726,11.754,11.798,11.981,11.980,11.907,11.120,10.912,11.039,11.192,11.299,11.168
4609,-0.63107,3.4351e-7,10.913,11.067,11.098,10.889,11.027,10.811,10.320,10.375,10.190,10.339,10.438,10.357
994,-0.54539,3.5254e-7,10.153,10.277,10.239,10.364,10.104,10.285,9.7128,9.6278,9.7634,9.6471,9.6643,9.7357
26123,0.41978,3.5932e-7,8.9791,8.9506,8.8991,8.8753,8.9096,8.9046,9.3460,9.3567,9.3442,9.2920,9.3173,9.3809
5641,0.98787,3.6991e-7,9.0868,8.8474,8.9287,8.7551,8.8197,8.4010,9.8562,9.8850,9.9307,9.6300,9.7272,9.7366
5092,-0.59997,3.9622e-7,9.0043,9.0434,8.9859,9.0058,8.9888,9.0578,8.4855,8.5865,8.3838,8.2019,8.3875,8.4409
6146,-0.48860,4.0089e-7,12.562,12.561,12.547,12.461,12.423,12.385,12.037,12.045,11.935,11.978,12.018,11.995
27289,1.7390,4.0983e-7,7.2885,7.0012,7.3375,6.8690,7.2515,6.8693,9.3146,9.1418,9.1023,8.3969,8.2529,8.8426
26509,-0.48143,4.2097e-7,9.5244,9.3820,9.5022,9.4176,9.4411,9.5917,9.0095,8.9335,8.9875,8.9934,9.0428,9.0036
9766,1.2769,4.2454e-7,9.0640,8.8543,9.0378,8.6224,8.7615,8.3911,10.130,10.066,10.393,9.7615,9.8409,10.202
6622,-0.64407,4.2556e-7,10.136,10.050,10.084,9.9901,10.033,9.8383,9.4584,9.5185,9.4046,9.2522,9.2544,9.3783
2869,0.44994,4.2751e-7,8.2606,8.1654,8.2616,8.1308,8.2724,8.2552,8.6578,8.6565,8.6222,8.7087,8.6815,8.7191
10606,-0.60964,4.3032e-7,8.4495,8.4706,8.4293,8.4826,8.5585,8.4721,7.8708,7.7218,7.7015,7.9543,8.0155,7.9408
2050,-0.68615,4.3586e-7,9.3268,9.2251,9.5940,9.2532,9.1834,9.2840,8.6379,8.7254,8.6111,8.5961,8.6674,8.5117
