Gene ID/title,logFC,adj.P.Val,"LEC control, rep1","LEC KSHV 72h, rep1","LEC control, rep2","LEC KSHV 72h, rep2","LEC control, rep3","LEC KSHV 72h, rep3","LEC control, rep4","LEC KSHV 72h, rep4","LEC control, rep5","LEC KSHV 72h, rep5","LEC control, rep6","LEC KSHV 72h, rep6"
101928916///4837,-1.0939,8.7942e-9,11.371,10.293,11.398,10.354,11.379,10.234,11.086,9.9588,11.124,10.117,11.313,10.151
84418,0.80029,9.1661e-9,8.2281,9.0879,8.2315,9.1226,8.3126,9.0479,8.3637,8.9596,8.3155,9.0227,8.0476,9.0600
55196,0.92805,9.4183e-9,7.7773,8.6006,7.6825,8.5484,7.8575,8.7736,7.7179,8.6411,7.6479,8.4765,7.5388,8.7500
84888,0.98617,9.4197e-9,7.5523,8.5259,7.3274,8.3812,7.4438,8.6117,7.7497,8.5943,7.5320,8.5581,7.6739,8.5252
2539,-0.82963,1.0395e-8,10.265,9.3722,10.298,9.3940,10.210,9.4555,10.449,9.4338,10.268,9.4901,10.052,9.4183
2717,0.84357,1.0461e-8,9.0012,9.8092,8.8208,9.6676,8.8311,9.6180,8.9771,9.7131,8.9924,9.8571,8.7554,9.7743
255877,0.65187,1.0463e-8,8.0774,8.8430,8.2568,8.7986,8.0797,8.8273,8.1397,8.7552,8.1977,8.7816,8.0872,8.7439
59338,0.90266,1.0734e-8,9.8956,10.746,9.9848,10.693,9.8873,10.859,9.8459,10.624,9.8056,10.727,9.5925,10.779
7041,-0.58364,1.0990e-8,10.835,10.248,10.833,10.277,10.898,10.307,10.837,10.265,10.832,10.339,10.929,10.224
4267,0.58603,1.1000e-8,12.527,13.169,12.516,13.166,12.551,13.119,12.524,13.021,12.500,13.100,12.571,13.129
2040,0.78128,1.2443e-8,8.1949,9.0036,8.2794,8.8455,8.2388,8.8737,8.0372,8.9007,8.1028,9.0380,8.0542,8.9334
2108,-0.64074,1.3197e-8,10.770,10.081,10.697,10.116,10.707,10.051,10.752,10.050,10.765,10.050,10.558,10.054
3033,-0.64404,1.3228e-8,8.4092,7.7184,8.2950,7.6761,8.3227,7.7103,8.4048,7.6080,8.2497,7.6676,8.2317,7.6685
63875,0.64217,1.3505e-8,9.9786,10.611,9.9752,10.694,9.8806,10.519,9.9849,10.500,9.8903,10.605,9.9249,10.559
274,-0.62840,1.3735e-8,8.7410,8.0745,8.7679,7.9869,8.7085,8.0516,8.6754,8.1113,8.6622,8.1670,8.7593,8.1528
6626,-0.61853,1.4334e-8,10.339,9.6654,10.404,9.6908,10.277,9.6206,10.279,9.6492,10.216,9.7225,10.280,9.7348
23075,0.78396,1.5197e-8,8.2820,8.9903,8.2474,9.0014,8.3121,9.2447,8.4162,9.0083,8.2254,9.0082,8.1773,9.1115
50640,0.74854,1.5686e-8,8.5419,9.2061,8.3040,9.0544,8.4415,9.1518,8.4571,9.2337,8.3975,9.3045,8.5204,9.2031
3945,-0.66332,1.5952e-8,12.505,11.849,12.530,11.788,12.541,11.723,12.515,11.834,12.507,11.916,12.358,11.865
64129,-0.86562,1.6813e-8,10.114,9.2642,10.024,9.1444,10.185,9.0689,10.250,9.3925,10.131,9.3543,10.024,9.3100
1903,-1.0035,1.7166e-8,8.7827,7.8336,8.6945,7.6101,8.6928,7.9861,8.8195,7.8469,8.8431,7.6874,9.0464,7.8937
991,-1.4188,1.7930e-8,10.012,8.8001,9.9617,8.3727,9.9496,8.4097,10.224,8.8642,10.247,8.9571,10.289,8.7656
10424,-0.88270,1.8171e-8,9.1723,8.2582,9.0545,8.0652,8.9634,8.3185,8.9761,8.1905,8.9549,8.1707,9.1458,7.9676
26031,1.0964,1.8643e-8,7.8806,8.6763,7.5348,8.7323,7.6194,9.0201,7.8869,8.7331,7.5799,8.6343,7.5693,8.8533
22899,0.64896,1.9314e-8,7.7030,8.1768,7.7022,8.3222,7.7053,8.3469,7.6617,8.3486,7.5594,8.2784,7.5779,8.3305
3148,-0.70570,1.9557e-8,8.4669,7.8530,8.4885,7.7019,8.5943,7.7178,8.4587,7.8976,8.5669,7.9288,8.5833,7.8252
203259,0.73027,2.0296e-8,8.1221,9.0061,8.3521,9.0433,8.4366,9.1325,8.3693,9.1204,8.3645,9.0250,8.3414,9.0404
415116,0.93452,2.0454e-8,10.609,11.231,10.296,11.299,10.622,11.376,10.395,11.374,10.261,11.412,10.344,11.443
81555,-0.66308,2.2036e-8,9.9989,9.3353,9.9320,9.2425,10.010,9.3140,9.9950,9.2225,10.025,9.3121,9.7979,9.3548
84656///23157,-0.68718,2.2156e-8,9.1452,8.4868,9.1069,8.3740,9.0882,8.3367,8.9480,8.2901,9.0117,8.2806,9.0137,8.4224
94,0.63442,2.2934e-8,9.5130,10.083,9.4892,10.124,9.5275,10.224,9.5229,10.137,9.3707,10.078,9.5907,10.175
1535,0.65423,2.4458e-8,8.5257,9.0813,8.5876,9.3040,8.5479,9.1493,8.5287,9.1503,8.6113,9.2682,8.5156,9.2888
283991,0.89237,2.4716e-8,8.9073,9.7276,8.8929,9.7699,8.9976,9.7485,8.8818,9.6337,8.7390,9.7104,8.5439,9.7266
8322,0.94940,2.5628e-8,8.0895,8.9973,7.9911,8.9999,8.0102,8.9840,7.6940,8.8063,7.9746,8.7866,8.1237,9.0054
10810,-1.4175,2.5781e-8,9.7862,8.4699,9.9085,8.4081,9.8495,8.4485,9.3911,8.0093,9.6239,7.9601,9.5741,8.3325
64123,0.70318,2.6949e-8,11.318,12.024,11.258,12.037,11.229,12.193,11.400,11.995,11.370,11.999,11.466,12.011
2697,0.65425,2.7947e-8,12.442,12.910,12.285,12.975,12.347,13.050,12.308,12.891,12.224,12.954,12.210,12.960
54985,-0.80535,3.0253e-8,8.8534,8.0180,8.8327,8.1127,8.7653,7.9637,8.6450,7.8537,8.6240,7.8805,8.9052,7.9650
7086,-0.58881,3.0433e-8,9.8336,9.1557,9.7493,9.2414,9.8675,9.2749,9.9399,9.2792,9.8235,9.2998,9.8244,9.2543
51267,1.0591,3.0777e-8,9.1987,9.8584,8.7963,9.9822,9.0819,10.030,8.9067,10.048,8.9002,10.046,8.6335,9.9075
7122,1.0685,3.2043e-8,9.9277,10.868,9.7289,10.644,9.7374,10.781,9.5609,10.659,9.6624,10.653,9.3319,10.754
5209,0.89576,3.4306e-8,8.9336,9.9680,8.9552,9.7192,9.1668,9.9768,9.0569,10.027,9.1551,9.9686,8.8397,9.8225
8578,0.69022,3.4701e-8,8.0573,8.7095,8.1002,8.6735,8.0585,8.9382,8.1826,8.8356,8.1871,8.8880,8.1115,8.7938
55353,1.3505,3.5615e-8,8.9272,10.111,8.7199,10.023,8.6478,9.9448,8.3907,9.6950,8.4750,9.7918,8.2308,9.9296
84830,-1.4390,3.6132e-8,8.7207,7.4477,8.5237,7.0634,8.8023,7.1523,9.0575,7.5485,9.0090,7.7228,8.8079,7.3524
23645,0.73234,3.7390e-8,7.5120,8.5003,7.7508,8.3685,7.5567,8.3351,7.6071,8.2899,7.5763,8.3126,7.7762,8.3667
54541,-0.85419,3.7431e-8,10.773,9.9783,10.915,10.029,10.879,9.9301,10.621,9.8415,10.670,9.9742,11.019,9.9995
6793,0.67278,3.7535e-8,7.8500,8.5032,7.6897,8.3813,7.8904,8.5630,7.7437,8.3857,7.7092,8.3780,7.7930,8.5014
8900,-1.1576,3.7974e-8,9.5132,8.5828,9.5388,8.1383,9.5010,8.1990,9.7622,8.6410,9.6537,8.5063,9.3836,8.3395
22915,-2.0471,3.7984e-8,11.781,9.7126,11.773,9.8542,11.761,10.107,11.474,9.0943,11.383,9.0426,11.453,9.5316
8273,0.55734,3.8098e-8,8.4351,9.0250,8.5075,9.0723,8.3605,8.9739,8.4872,8.9350,8.4053,8.9992,8.4753,9.0095
1514,0.83747,3.9537e-8,10.074,11.039,10.120,10.777,10.029,10.844,10.210,11.086,10.260,11.127,10.146,10.991
9055,-0.98812,3.9544e-8,10.577,9.7810,10.668,9.4803,10.689,9.6282,10.839,9.8879,10.724,9.9101,10.907,9.7870
220988,-0.57730,4.0565e-8,9.1245,8.5006,9.0122,8.3960,9.0999,8.5815,9.0866,8.4926,9.0489,8.5430,9.1497,8.5443
91272,-0.58010,4.2334e-8,9.7993,9.0635,9.7395,9.2481,9.7936,9.1767,9.7222,9.1824,9.7343,9.1464,9.6431,9.1345
133,1.5628,4.2779e-8,9.4397,10.552,9.4364,10.733,9.4064,10.697,8.7667,10.622,8.7430,10.778,8.9663,10.753
1033,-1.1410,4.3368e-8,9.1354,8.0286,8.9811,7.7402,8.9841,7.8375,9.2337,8.1252,9.2444,8.2540,9.3586,8.1058
9375,0.57620,4.3946e-8,10.797,11.347,10.708,11.306,10.738,11.444,10.698,11.260,10.802,11.267,10.784,11.361
54751,-0.82090,4.4617e-8,9.8975,8.9781,9.8752,9.1326,9.8953,9.2529,9.9404,8.9163,9.8335,8.8718,9.7490,9.1139
134265,0.70290,4.6040e-8,8.5487,9.1131,8.5637,9.2249,8.4070,9.3417,8.4734,9.0871,8.5259,9.1013,8.4085,9.2765
6611,-0.91386,4.6707e-8,10.981,9.9051,10.831,9.7678,10.812,10.103,11.050,10.169,10.960,10.180,10.955,9.9803
10124,-1.4441,4.6997e-8,9.9344,8.2042,10.005,8.2247,9.9312,8.2005,9.3551,8.1613,9.3504,8.2139,9.4405,8.3470
51429,0.78815,4.8264e-8,8.7231,9.3717,8.5722,9.3931,8.7748,9.6003,8.7258,9.4133,8.5646,9.3849,8.4515,9.3776
3091,0.61400,4.8450e-8,11.526,11.986,11.304,11.934,11.430,12.128,11.390,12.010,11.385,12.044,11.436,12.053
3149,-0.60157,4.8450e-8,9.3381,8.8228,9.2768,8.7619,9.4204,8.7248,9.2913,8.6390,9.3356,8.6280,9.3079,8.7841
1073,-0.56979,4.8450e-8,9.9276,9.4090,9.9449,9.3862,9.8943,9.4520,10.050,9.2803,9.9598,9.3381,9.9013,9.3933
7378,1.0026,5.0425e-8,8.4306,9.3466,8.2186,9.2369,8.3220,9.0767,8.4725,9.5046,8.3006,9.6083,8.4192,9.4058
8666,-0.59614,5.2403e-8,10.861,10.343,10.969,10.375,10.935,10.200,10.902,10.206,10.865,10.361,10.828,10.298
4493,-1.5950,5.3518e-8,11.812,10.671,12.053,9.9770,11.968,9.9805,12.140,10.690,12.074,10.689,12.025,10.495
23191,0.66125,5.6110e-8,10.691,11.376,10.680,11.306,10.805,11.326,10.573,11.243,10.612,11.267,10.496,11.306
7056,0.96928,5.7535e-8,8.0814,9.2101,7.8381,9.0342,8.1616,9.0048,8.2735,9.1480,8.1886,9.2386,8.3750,9.0982
5362,0.75921,5.7535e-8,8.9836,9.8131,8.8578,9.7498,9.1033,9.9701,9.1039,9.7262,8.9819,9.6883,9.1524,9.7907
2739,-0.59806,5.8726e-8,11.404,10.854,11.478,10.800,11.451,10.756,11.401,10.722,11.349,10.786,11.242,10.818
10938,-0.54036,5.8830e-8,8.4678,8.0582,8.5269,7.9528,8.5024,8.0198,8.5367,7.9859,8.4701,7.8882,8.5575,7.9144
140609,-0.83827,6.0576e-8,10.273,9.3601,10.158,9.2247,10.338,9.4099,10.238,9.6213,10.341,9.6208,10.294,9.3760
9749,0.80417,6.0628e-8,8.3401,9.1686,8.2290,9.1281,8.2949,9.3337,8.2889,8.9956,8.2357,8.9716,8.4870,9.1030
83940,-0.77467,6.0766e-8,8.7581,7.9146,8.5839,7.9427,8.5579,7.7473,8.6208,7.6894,8.5918,7.8153,8.3977,7.7530
4192,-0.94122,6.2237e-8,8.7833,7.9558,9.0443,8.1519,8.8788,7.8311,8.8834,7.8922,8.6967,7.6899,8.7221,7.8405
4258,0.68347,6.3881e-8,10.432,11.136,10.461,11.116,10.285,10.993,10.389,10.878,10.255,11.087,10.326,11.037
9695,0.73694,6.5170e-8,8.0797,8.8007,8.2109,8.6989,8.1211,8.8901,8.1322,8.8946,8.0635,8.7335,7.8703,8.8816
6774,0.48498,7.0708e-8,8.3472,8.9164,8.4264,8.8981,8.3586,8.9123,8.4270,8.8913,8.4062,8.8274,8.4357,8.8654
127281,0.86373,7.0738e-8,9.5879,10.466,9.5279,10.492,9.7095,10.614,9.6495,10.326,9.6493,10.307,9.3132,10.415
30008,-0.81006,7.2382e-8,9.6802,8.7093,9.7094,8.7283,9.6546,8.7834,9.4284,8.6867,9.3578,8.6872,9.3840,8.7591
3566,1.0359,7.3364e-8,8.6446,9.6511,8.7677,9.8145,8.8296,9.9362,8.6178,9.5067,8.5459,9.4556,8.4462,9.7034
231,-0.60674,7.4538e-8,12.386,11.717,12.185,11.786,12.464,11.770,12.365,11.657,12.353,11.741,12.327,11.770
56925,1.2941,7.4538e-8,10.191,11.277,10.027,11.227,9.9275,11.345,9.5963,10.931,9.5812,10.940,9.7859,11.153
4668,0.61821,7.5088e-8,8.4026,8.9878,8.2293,8.8938,8.2850,8.8369,8.3858,9.0363,8.3312,8.9944,8.4199,9.0138
25907,2.3971,7.5387e-8,8.7271,11.148,8.4257,10.466,8.6544,10.647,9.0312,11.709,8.9106,11.768,8.9053,11.299
9380,-0.54457,7.6663e-8,10.058,9.5129,10.097,9.4776,10.084,9.4240,9.9881,9.4196,9.9608,9.5133,9.9947,9.5679
136647,-0.61053,7.9118e-8,9.9662,9.3551,9.8495,9.3204,9.9792,9.1855,9.8652,9.2280,9.7607,9.3335,9.9238,9.2588
4357,-0.61613,8.1506e-8,9.5189,8.7479,9.4422,8.8712,9.4890,8.8199,9.3972,8.7085,9.3102,8.7682,9.3290,8.8741
64965,-0.59032,8.2393e-8,8.7111,7.9677,8.6098,8.0142,8.6172,7.9888,8.7429,8.1039,8.5760,8.0775,8.5316,8.0946
79145,0.99975,8.3041e-8,8.2957,9.2112,8.2843,9.0352,8.0693,9.0485,8.0648,8.9522,7.9493,9.0647,7.7519,9.1020
115201,0.65557,8.3615e-8,8.2754,8.9690,8.3525,8.7983,8.2368,8.9461,8.3833,9.0801,8.3461,9.1020,8.3508,8.9827
9787,-0.83012,8.6482e-8,9.3239,8.7218,9.5331,8.4406,9.3541,8.5169,9.4904,8.7658,9.5837,8.7011,9.5828,8.7410
10413,-0.73394,8.8333e-8,8.8257,8.1180,8.6857,7.9867,8.7599,7.9922,8.7869,8.0997,8.6681,8.1196,9.0413,8.0479
4651,0.84198,9.1058e-8,7.5689,8.4673,7.4521,8.4468,7.6263,8.6462,7.6141,8.2614,7.4615,8.1860,7.6002,8.3674
100996735///100996732///654342///645166,-0.61890,9.1813e-8,10.717,10.020,10.553,9.9895,10.646,9.9216,10.607,10.071,10.664,10.150,10.769,10.091
900,-0.93453,9.1862e-8,11.837,10.805,11.739,10.827,11.726,11.003,11.788,10.606,11.696,10.625,11.420,10.732
90417,-0.74837,9.2555e-8,9.1782,8.6669,9.2079,8.4792,9.2828,8.4026,9.3230,8.6535,9.3425,8.5834,9.4997,8.5582
10541,-0.51223,9.2835e-8,11.918,11.422,12.003,11.374,11.962,11.372,11.930,11.418,11.925,11.520,11.867,11.424
26819///26818///26817///26816///23521,-0.51329,9.5051e-8,13.130,12.653,13.178,12.691,13.208,12.654,13.214,12.560,13.108,12.611,13.094,12.683
161176///79686,1.0265,9.5051e-8,8.7310,9.7974,8.6713,9.6171,8.8689,9.6512,8.3599,9.4587,8.3842,9.5705,8.4864,9.5656
100820829,-1.1716,9.6041e-8,9.2866,8.1208,9.3852,8.0201,9.2991,8.1324,8.9049,7.7929,8.8394,7.8133,9.0641,7.8705
26503,0.54458,1.0109e-7,8.2959,8.6836,8.1679,8.7407,8.1925,8.6987,8.1729,8.7477,8.1415,8.6792,8.0477,8.7362
1843,0.76796,1.0137e-7,8.3762,9.2482,8.5635,9.2252,8.4620,9.1618,8.5394,9.4213,8.5514,9.4731,8.6933,9.2639
9891,1.2379,1.0389e-7,9.6261,10.724,9.6589,10.861,9.6848,10.802,9.3359,10.513,9.3277,10.512,9.0410,10.690
25842,-0.64199,1.1054e-7,9.2646,8.6226,9.2511,8.5866,9.3166,8.6300,9.1729,8.4500,9.1275,8.5002,9.0465,8.5377
9236,1.1476,1.1314e-7,7.4629,8.7121,7.3076,8.6042,7.4848,8.9968,7.7908,8.6645,7.5061,8.7059,7.9370,8.6910
6319,-0.71618,1.1516e-7,9.1698,8.4277,9.0755,8.4342,9.0926,8.6014,9.2450,8.4891,9.2746,8.4658,9.4218,8.5641
808///805///801,0.54840,1.1523e-7,9.9307,10.505,9.8654,10.498,9.9443,10.571,10.112,10.525,10.033,10.528,9.9777,10.526
79680///54584,-0.54316,1.1723e-7,8.3494,7.7298,8.2638,7.7788,8.2977,7.6877,8.2225,7.6658,8.2592,7.6442,8.1950,7.8224
135228,0.73576,1.1977e-7,8.1486,8.9576,7.9935,8.9745,8.2364,9.0884,8.2739,8.8170,8.2864,8.7895,8.2054,8.9319
8459,0.67994,1.2377e-7,8.9209,9.4500,8.6584,9.3322,8.8906,9.4483,8.7508,9.4389,8.7196,9.4482,8.6099,9.5121
3455,0.56281,1.2535e-7,7.9104,8.3868,7.7372,8.3511,7.9268,8.3854,7.8066,8.3926,7.6903,8.3348,7.8084,8.4059
8774,0.57221,1.2596e-7,7.6527,8.3061,7.5728,8.1309,7.7574,8.3049,7.6852,8.2160,7.6890,8.1613,7.6335,8.3048
56180,0.52979,1.3567e-7,7.8129,8.2964,7.7286,8.2284,7.6076,8.2623,7.7743,8.2137,7.7647,8.2285,7.6776,8.3153
5519,0.55881,1.3660e-7,7.6528,8.3064,7.6000,8.1927,7.6670,8.2810,7.7738,8.1723,7.7149,8.2137,7.7560,8.3513
309,-0.52362,1.3782e-7,8.3389,7.8292,8.5148,7.8221,8.4162,7.8522,8.4075,7.8824,8.3188,7.9091,8.3742,7.9338
10072,0.46241,1.3782e-7,8.9154,9.3726,8.9274,9.4167,8.8978,9.3157,8.9367,9.3372,8.9306,9.3669,8.8550,9.4283
51596,-0.49932,1.3866e-7,10.881,10.486,11.003,10.538,10.943,10.439,11.022,10.382,10.947,10.439,10.945,10.462
6387,2.2980,1.3943e-7,7.3312,9.5686,6.8668,8.8664,6.8151,9.1050,7.6117,10.137,7.4801,9.9644,7.3136,9.5644
7257,0.77311,1.4218e-7,8.3130,8.8516,8.0889,9.0118,8.3039,9.0370,8.4612,9.0834,8.2476,9.1912,8.1709,9.0492
56114///56113///56112///56111///56110///56109///56108///56107///56106///56105///56104///56103///56102///56101///56100///56099///56098///56097///26025///9708///8641///5098,0.71766,1.4564e-7,9.7861,10.435,9.7710,10.587,9.9080,10.544,9.8186,10.385,9.7168,10.370,9.5411,10.526
6925,0.86155,1.4587e-7,10.154,10.939,10.169,10.978,10.130,11.070,9.9860,10.753,9.9803,10.758,9.7754,10.867
7033,-0.82120,1.4587e-7,9.3994,8.7548,9.5246,8.5070,9.4298,8.4274,9.5321,8.7297,9.4989,8.8929,9.5746,8.7204
16,-0.53792,1.4605e-7,10.029,9.5502,9.9752,9.4362,10.159,9.4135,9.9814,9.5366,10.044,9.5097,9.9708,9.4857
51371,0.91353,1.4605e-7,9.4365,10.302,9.2854,10.047,9.2238,10.165,9.5460,10.432,9.3893,10.524,9.3087,10.200
10497,0.65456,1.4837e-7,8.6334,9.4119,8.6473,9.3548,8.7227,9.4495,8.7450,9.2154,8.5465,9.2163,8.7901,9.3644
10112,-1.0510,1.5300e-7,9.2458,8.5221,9.1169,8.0443,9.3633,8.3054,9.5011,8.4335,9.5610,8.4071,9.6040,8.3739
975,0.69443,1.6639e-7,12.467,13.006,12.397,13.107,12.482,13.190,12.547,13.071,12.346,13.105,12.164,13.089
55129,0.51688,1.6643e-7,9.0845,9.6820,9.1251,9.6006,9.1197,9.6691,9.1417,9.7209,9.0571,9.6191,9.2442,9.5820
51303,-0.63501,1.6643e-7,8.4483,7.7077,8.3597,7.5555,8.3517,7.6466,8.2701,7.6956,8.2852,7.7333,8.1188,7.6850
55829,0.50917,1.7228e-7,10.062,10.614,9.9570,10.562,10.038,10.513,10.144,10.581,10.125,10.640,10.099,10.572
471,-0.66424,1.7380e-7,9.6580,8.9309,9.5609,8.7993,9.6612,8.8753,9.7133,9.0805,9.6628,9.0468,9.4792,9.0171
8877,0.63752,1.7627e-7,9.8338,10.356,9.7089,10.359,9.7888,10.469,9.9701,10.459,9.8181,10.607,9.8404,10.536
51253,-0.56752,1.7627e-7,9.8718,9.2168,9.7503,9.0926,9.6996,9.1608,9.8080,9.1227,9.7271,9.2447,9.6738,9.2879
9592,0.53803,1.7735e-7,10.866,11.443,10.838,11.470,10.891,11.332,10.937,11.443,10.924,11.562,11.002,11.438
64926,-0.48616,1.7735e-7,8.9696,8.4557,9.0156,8.5326,9.0701,8.5500,8.8947,8.4566,8.9574,8.4940,9.0059,8.5075
8692,0.66409,1.7742e-7,11.558,12.110,11.479,12.161,11.583,12.278,11.441,12.060,11.289,12.052,11.534,12.210
79652,0.73195,1.7813e-7,8.8977,9.5398,8.8297,9.4982,8.8682,9.5923,8.6094,9.3637,8.7665,9.4042,8.5798,9.5447
27044,-0.51359,1.8371e-7,10.412,9.9760,10.468,9.9725,10.595,9.9036,10.519,9.9779,10.405,10.001,10.534,10.020
64359,-1.4578,1.8371e-7,9.9206,7.9314,9.1541,8.0319,9.8572,7.9184,9.1410,7.8712,9.1825,7.9858,9.2980,8.0681
9647,0.57939,1.8475e-7,8.4980,9.0300,8.3466,8.9669,8.5186,9.1151,8.5162,9.1260,8.5380,9.0315,8.5600,9.1842
23400,0.82873,1.9780e-7,8.0415,8.6694,7.9739,8.5993,8.0114,8.7680,7.6240,8.8149,7.7857,8.6220,7.7168,8.6523
29085,-0.47763,2.0587e-7,9.4706,9.0732,9.5153,9.0386,9.4523,8.9314,9.5376,8.9335,9.4828,9.0286,9.4666,9.0542
692091///29997,-0.80641,2.1394e-7,11.194,10.366,11.231,10.408,11.233,10.282,11.056,10.126,11.011,10.249,10.825,10.282
81631,0.48860,2.1552e-7,10.332,10.733,10.313,10.742,10.251,10.880,10.290,10.714,10.272,10.767,10.199,10.752
5827,-0.76114,2.1552e-7,8.7099,7.8058,8.6275,7.6913,8.5836,7.7583,8.4350,7.7208,8.3757,7.7008,8.2643,7.7522
124359,0.49169,2.1894e-7,8.5291,9.0546,8.4934,8.9787,8.5445,9.0576,8.5208,9.1008,8.6517,9.0244,8.6235,9.0971
5175,0.72822,2.1935e-7,10.423,11.147,10.404,11.223,10.535,11.278,10.351,10.934,10.318,10.962,10.298,11.156
966,0.43924,2.1935e-7,11.803,12.284,11.779,12.281,11.846,12.320,11.864,12.252,11.901,12.279,11.840,12.253
6136,-0.50474,2.2202e-7,13.226,12.601,13.090,12.634,13.096,12.502,13.092,12.571,13.062,12.666,13.066,12.628
646576,-1.2630,2.2221e-7,9.4616,7.6796,9.2337,7.9328,9.3294,7.9889,8.9506,7.6602,8.8392,7.8094,8.7281,7.8939
10409,-0.57947,2.2262e-7,9.1406,8.7901,9.4435,8.8186,9.3651,8.7772,9.3308,8.6984,9.3551,8.6987,9.3749,8.7502
4734,-0.50410,2.2262e-7,8.9139,8.5328,9.0223,8.4575,9.0091,8.5702,9.0004,8.3854,8.9320,8.4082,8.9869,8.4857
51203,-0.94014,2.2386e-7,9.5873,8.6332,9.5272,8.4564,9.5577,8.6114,9.8543,8.9600,9.7774,8.8966,9.6146,8.7200
191,-0.53285,2.3267e-7,9.9975,9.4209,9.9884,9.4027,10.022,9.3537,10.012,9.4829,9.8689,9.5130,9.8575,9.3762
586,-0.52445,2.3779e-7,9.7915,9.3136,9.8290,9.1851,9.7804,9.3102,9.7247,9.3098,9.7818,9.2553,9.9472,9.3340
57085,0.66846,2.5136e-7,7.7365,8.3256,7.6790,8.3736,7.4486,8.2570,7.5257,8.1178,7.5453,8.2723,7.7159,8.3154
201627,0.60341,2.6430e-7,8.9461,9.5099,8.8361,9.3782,8.8992,9.5025,8.8082,9.3269,8.6431,9.4233,8.8248,9.4372
79971,0.50640,2.6866e-7,9.4889,10.008,9.3912,9.9369,9.5077,9.9321,9.4989,9.9181,9.4689,9.9499,9.2975,9.9466
4131,-0.72318,2.7844e-7,9.5614,9.0109,9.7150,8.9762,9.7492,9.0370,9.7364,9.0816,9.6277,8.9794,10.034,8.9996
10487,0.66796,2.8207e-7,11.954,12.528,11.945,12.479,11.919,12.584,11.972,12.627,11.964,12.599,11.613,12.558
90332,0.66861,2.8633e-7,8.0668,8.8663,8.3124,8.9546,8.1805,8.8796,8.0474,8.7069,8.1071,8.7392,8.3005,8.8799
7764,0.82411,2.8822e-7,8.2165,8.9327,8.0101,8.8189,8.2382,9.2105,8.4172,9.1280,8.2885,9.1642,8.2097,9.0707
51386,-0.48747,2.9700e-7,12.656,12.137,12.649,12.124,12.692,12.213,12.593,12.085,12.630,12.136,12.498,12.097
8985,0.51541,3.0069e-7,10.530,10.930,10.390,11.012,10.561,11.101,10.487,10.919,10.465,10.964,10.420,11.018
10927,-0.56938,3.0595e-7,9.1351,8.5106,9.0688,8.4649,8.9798,8.5535,9.1387,8.4831,8.9874,8.5091,9.2452,8.6175
967,0.41808,3.1467e-7,12.540,13.028,12.603,13.009,12.611,12.988,12.574,12.948,12.572,13.044,12.575,12.967
101340250///100124541///728239///81557,-1.2609,3.1835e-7,8.8943,7.5420,8.8584,7.5526,8.9493,7.5781,8.4518,7.1045,8.4123,7.1596,8.4696,7.5332
3726,1.0905,3.2159e-7,8.4820,9.5672,8.6161,9.4417,8.6411,9.5008,8.5815,9.4102,8.0137,9.5026,8.1017,9.5567
92181,-0.52334,3.2159e-7,8.8363,8.2522,8.6999,8.2870,8.8189,8.3695,8.8369,8.1554,8.8172,8.2844,8.6972,8.2179
3838,-0.73616,3.3742e-7,11.726,11.120,11.754,10.912,11.798,11.039,11.981,11.192,11.980,11.299,11.907,11.168
4609,-0.63107,3.4351e-7,10.913,10.320,11.067,10.375,11.098,10.190,10.889,10.339,11.027,10.438,10.811,10.357
994,-0.54539,3.5254e-7,10.153,9.7128,10.277,9.6278,10.239,9.7634,10.364,9.6471,10.104,9.6643,10.285,9.7357
26123,0.41978,3.5932e-7,8.9791,9.3460,8.9506,9.3567,8.8991,9.3442,8.8753,9.2920,8.9096,9.3173,8.9046,9.3809
5641,0.98787,3.6991e-7,9.0868,9.8562,8.8474,9.8850,8.9287,9.9307,8.7551,9.6300,8.8197,9.7272,8.4010,9.7366
5092,-0.59997,3.9622e-7,9.0043,8.4855,9.0434,8.5865,8.9859,8.3838,9.0058,8.2019,8.9888,8.3875,9.0578,8.4409
6146,-0.48860,4.0089e-7,12.562,12.037,12.561,12.045,12.547,11.935,12.461,11.978,12.423,12.018,12.385,11.995
27289,1.7390,4.0983e-7,7.2885,9.3146,7.0012,9.1418,7.3375,9.1023,6.8690,8.3969,7.2515,8.2529,6.8693,8.8426
26509,-0.48143,4.2097e-7,9.5244,9.0095,9.3820,8.9335,9.5022,8.9875,9.4176,8.9934,9.4411,9.0428,9.5917,9.0036
9766,1.2769,4.2454e-7,9.0640,10.130,8.8543,10.066,9.0378,10.393,8.6224,9.7615,8.7615,9.8409,8.3911,10.202
6622,-0.64407,4.2556e-7,10.136,9.4584,10.050,9.5185,10.084,9.4046,9.9901,9.2522,10.033,9.2544,9.8383,9.3783
2869,0.44994,4.2751e-7,8.2606,8.6578,8.1654,8.6565,8.2616,8.6222,8.1308,8.7087,8.2724,8.6815,8.2552,8.7191
10606,-0.60964,4.3032e-7,8.4495,7.8708,8.4706,7.7218,8.4293,7.7015,8.4826,7.9543,8.5585,8.0155,8.4721,7.9408
2050,-0.68615,4.3586e-7,9.3268,8.6379,9.2251,8.7254,9.5940,8.6111,9.2532,8.5961,9.1834,8.6674,9.2840,8.5117
